lemma	inflected	label	hits
履く	履かせられない	V;PRS;IPFV;CAUS;PASS;NEG	820000
履く	履かせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	2180000
履く	履かせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	976000
履く	履かせられた	V;PST;PFV;CAUS;PASS	420000
履く	履かせられなかった	V;PST;PFV;CAUS;PASS;NEG	303000
履く	履かせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	641000
履く	履かせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	327000
履く	履かされる	V;PRS;IPFV;CAUS;PASS	90800
履く	履かされない	V;PRS;IPFV;CAUS;PASS;NEG	263
履く	履かされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	98600
履く	履かされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	4
履く	履かされた	V;PST;PFV;CAUS;PASS	85700
履く	履かされなかった	V;PST;PFV;CAUS;PASS;NEG	2790
履く	履かされました	V;PST;PFV;CAUS;PASS;POL;FOREG	101000
履く	履かされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	6
履く	お履きになる	V;FORM;ELEV;PRS;IPFV	150000
履く	お履きにならない	V;FORM;ELEV;PRS;IPFV;NEG	200000
履く	お履きになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	103000
履く	お履きになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	6700
履く	お履きになった	V;FORM;ELEV;PST;PFV	24500
履く	お履きにならなかった	V;FORM;ELEV;PST;PFV;NEG	3
履く	お履きになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	20800
履く	お履きになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
履く	お履きする	V;FORM;HUMB;PRS;IPFV	4840
履く	お履きしない	V;FORM;HUMB;PRS;IPFV;NEG	0
履く	お履きします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	3
履く	お履きしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
履く	お履きした	V;FORM;HUMB;PST;PFV	4
履く	お履きしなかった	V;FORM;HUMB;PST;PFV;NEG	0
履く	お履きしました	V;FORM;HUMB;PST;PFV;POL;FOREG	5
履く	お履きしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
履く	履かせていただく	V;FORM;HUMB;PRS;IPFV;PERM	273000
履く	履かせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	1
履く	履かせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	1210000
履く	履かせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
履く	履かせていただいた	V;FORM;HUMB;PST;PFV;PERM	367000
履く	履かせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
履く	履かせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	644000
履く	履かせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
始まる	始まる	V;PRS;IPFV	203000000
始まる	始まらない	V;PRS;IPFV;NEG	6170000
始まる	始まらないです	V;PRS;IPFV;POL;NEG;COL	1630000
始まる	始まります	V;PRS;IPFV;POL;FOREG	50300000
始まる	始まりません	V;PRS;IPFV;POL;FOREG;NEG	801000
始まる	始まるだろう	V;PRS;IPFV;PROSP	195000
始まる	始まらないだろう	V;PRS;IPFV;PROSP;NEG	229000
始まる	始まるでしょう	V;PRS;IPFV;PROSP;POL	335000
始まる	始まらないでしょう	V;PRS;IPFV;PROSP;POL;NEG	2460000
始まる	始まった	V;PST;PFV	72200000
始まる	始まらなかった	V;PST;PFV;NEG	786000
始まる	始まりました	V;PST;PFV;POL;FOREG	33800000
始まる	始まりませんでした	V;PST;PFV;POL;FOREG;NEG	169000
始まる	始まっただろう	V;PST;PFV;PROSP	7660
始まる	始まらなかっただろう	V;PST;PFV;PROSP;NEG	5730
始まる	始まったでしょう	V;PST;PFV;PROSP;POL	1020000
始まる	始まらなかったでしょう	V;PST;PFV;PROSP;POL;NEG	21500
始まる	始まろう	V;INTEN	1130000
始まる	始まりましょう	V;INTEN;POL;FOREG	206000
始まる	始まりたい	V;PRS;IPFV;OPT;1	30200
始まる	始まりたくない	V;PRS;IPFV;OPT;NEG;1	1200
始まる	始まりたいです	V;PRS;IPFV;OPT;POL;1	4350
始まる	始まりたくないです	V;PRS;IPFV;OPT;POL;NEG;1	8
始まる	始まりたかった	V;PST;PFV;OPT;1	13200
始まる	始まりたくなかった	V;PST;PFV;OPT;NEG;1	105
始まる	始まりたかったです	V;PST;PFV;OPT;POL;1	2190
始まる	始まりたくなかったです	V;PST;PFV;OPT;POL;NEG;1	1
始まる	始まりたがる	V;PRS;IPFV;OPT;3	3190
始まる	始まりたがらない	V;PRS;IPFV;OPT;NEG;3	8
始まる	始まりたがります	V;PRS;IPFV;OPT;POL;FOREG;3	0
始まる	始まりたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	0
始まる	始まりたがった	V;PST;PFV;OPT;3	4
始まる	始まりたがらなかった	V;PST;PFV;OPT;NEG;3	0
始まる	始まりたがりました	V;PST;PFV;OPT;POL;FOREG;3	0
始まる	始まりたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	0
始まる	始まれ	V;IMP;OBLIG	1810000
始まる	始まりな	V;IMP;OBLIG;COL	332000
始まる	始まりなさい	V;IMP;OBLIG;POL	1430
始まる	始まって	V;IMP;COL	36900000
始まる	始まってください	V;IMP;POL	15300000
始まる	お始まりください	V;FORM;IMP;POL	1
始まる	始まるな	V;IMP;OBLIG;NEG	344000
始まる	始まらないで	V;IMP;NEG;COL	2520000
始まる	始まらないでください	V;IMP;POL;NEG	131000
始まる	お始まりにならないでください	V;FORM;IMP;POL;NEG	0
始まる	始まれる	V;PRS;IPFV;POT	55500
始まる	始まれない	V;PRS;IPFV;POT;NEG	63000
始まる	始まれます	V;PRS;IPFV;POT;POL;FOREG	16000
始まる	始まれません	V;PRS;IPFV;POT;POL;FOREG;NEG	1460
始まる	始まれた	V;PST;PFV;POT	2550
始まる	始まれなかった	V;PST;PFV;POT;NEG	485
始まる	始まれました	V;PST;PFV;POT;POL;FOREG	415
始まる	始まれませんでした	V;PST;PFV;POT;POL;FOREG;NEG	545
始まる	始まられる	V;PRS;IPFV;PASS	76800
始まる	始まられない	V;PRS;IPFV;PASS;NEG	4570
始まる	始まられます	V;PRS;IPFV;PASS;POL;FOREG	37300
始まる	始まられません	V;PRS;IPFV;PASS;POL;FOREG;NEG	326
始まる	始まられた	V;PST;PFV;PASS	7910
始まる	始まられなかった	V;PST;PFV;PASS;NEG	10
始まる	始まられました	V;PST;PFV;PASS;POL;FOREG	11600
始まる	始まられませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	4
始まる	始まられる	V;PRS;IPFV;ELEV	76800
始まる	始まられない	V;PRS;IPFV;ELEV;NEG	4570
始まる	始まられます	V;PRS;IPFV;ELEV;POL;FOREG	37300
始まる	始まられません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	326
始まる	始まられた	V;PST;PFV;ELEV	7910
始まる	始まられなかった	V;PST;PFV;ELEV;NEG	10
始まる	始まられました	V;PST;PFV;ELEV;POL;FOREG	11600
始まる	始まられませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	4
始まる	始まらせる	V;PRS;IPFV;CAUS	1600
始まる	始まらせない	V;PRS;IPFV;CAUS;NEG	2540
始まる	始まらせます	V;PRS;IPFV;CAUS;POL;FOREG	184
始まる	始まらせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	999
始まる	始まらせた	V;PST;PFV;CAUS	806
始まる	始まらせなかった	V;PST;PFV;CAUS;NEG	6
始まる	始まらせました	V;PST;PFV;CAUS;POL;FOREG	7
始まる	始まらせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	4
始まる	始まらす	V;PRS;IPFV;CAUS	7540
始まる	始まらさない	V;PRS;IPFV;CAUS;NEG	7
始まる	始まらしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	3
始まる	始まらした	V;PST;PFV;CAUS	10
始まる	始まらさなかった	V;PST;PFV;CAUS;NEG	2
始まる	始まらしました	V;PST;PFV;CAUS;POL;FOREG	1
始まる	始まらしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1
始まる	始まらせられる	V;PRS;IPFV;CAUS;PASS	52
始まる	始まらせられない	V;PRS;IPFV;CAUS;PASS;NEG	5
始まる	始まらせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	4
始まる	始まらせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	4
始まる	始まらせられた	V;PST;PFV;CAUS;PASS	2
始まる	始まらせられなかった	V;PST;PFV;CAUS;PASS;NEG	3
始まる	始まらせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	1
始まる	始まらせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
始まる	始まらされる	V;PRS;IPFV;CAUS;PASS	9
始まる	始まらされない	V;PRS;IPFV;CAUS;PASS;NEG	3
始まる	始まらされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	3
始まる	始まらされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	3
始まる	始まらされた	V;PST;PFV;CAUS;PASS	2
始まる	始まらされなかった	V;PST;PFV;CAUS;PASS;NEG	1
始まる	始まらされました	V;PST;PFV;CAUS;PASS;POL;FOREG	2
始まる	始まらされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
始まる	お始まりになる	V;FORM;ELEV;PRS;IPFV	5
始まる	お始まりにならない	V;FORM;ELEV;PRS;IPFV;NEG	0
始まる	お始まりになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	9
始まる	お始まりになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	0
始まる	お始まりになった	V;FORM;ELEV;PST;PFV	5
始まる	お始まりにならなかった	V;FORM;ELEV;PST;PFV;NEG	0
始まる	お始まりになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	3
始まる	お始まりになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
始まる	お始まりする	V;FORM;HUMB;PRS;IPFV	4
始まる	お始まりしない	V;FORM;HUMB;PRS;IPFV;NEG	0
始まる	お始まりします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	2
始まる	お始まりしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
始まる	お始まりした	V;FORM;HUMB;PST;PFV	0
始まる	お始まりしなかった	V;FORM;HUMB;PST;PFV;NEG	0
始まる	お始まりしました	V;FORM;HUMB;PST;PFV;POL;FOREG	2
始まる	お始まりしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
始まる	始まらせていただく	V;FORM;HUMB;PRS;IPFV;PERM	6
始まる	始まらせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	0
始まる	始まらせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	506
始まる	始まらせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
始まる	始まらせていただいた	V;FORM;HUMB;PST;PFV;PERM	5
始まる	始まらせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
始まる	始まらせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	486
始まる	始まらせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
走る	走る	V;PRS;IPFV	82300000
走る	走らない	V;PRS;IPFV;NEG	5480000
走る	走らないです	V;PRS;IPFV;POL;NEG;COL	497000
走る	走ります	V;PRS;IPFV;POL;FOREG	22700000
走る	走りません	V;PRS;IPFV;POL;FOREG;NEG	2030000
走る	走るだろう	V;PRS;IPFV;PROSP	104000
走る	走らないだろう	V;PRS;IPFV;PROSP;NEG	358000
走る	走るでしょう	V;PRS;IPFV;PROSP;POL	167000
走る	走らないでしょう	V;PRS;IPFV;PROSP;POL;NEG	202000
走る	走った	V;PST;PFV	18900000
走る	走らなかった	V;PST;PFV;NEG	146000
走る	走りました	V;PST;PFV;POL;FOREG	5010000
走る	走りませんでした	V;PST;PFV;POL;FOREG;NEG	613000
走る	走っただろう	V;PST;PFV;PROSP	18600
走る	走らなかっただろう	V;PST;PFV;PROSP;NEG	2080
走る	走ったでしょう	V;PST;PFV;PROSP;POL	206000
走る	走らなかったでしょう	V;PST;PFV;PROSP;POL;NEG	7050
走る	走ろう	V;INTEN	1960000
走る	走りましょう	V;INTEN;POL;FOREG	1260000
走る	走りたい	V;PRS;IPFV;OPT;1	3820000
走る	走りたくない	V;PRS;IPFV;OPT;NEG;1	174000
走る	走りたいです	V;PRS;IPFV;OPT;POL;1	1510000
走る	走りたくないです	V;PRS;IPFV;OPT;POL;NEG;1	61300
走る	走りたかった	V;PST;PFV;OPT;1	364000
走る	走りたくなかった	V;PST;PFV;OPT;NEG;1	117000
走る	走りたかったです	V;PST;PFV;OPT;POL;1	165000
走る	走りたくなかったです	V;PST;PFV;OPT;POL;NEG;1	6100
走る	走りたがる	V;PRS;IPFV;OPT;3	85100
走る	走りたがらない	V;PRS;IPFV;OPT;NEG;3	14300
走る	走りたがります	V;PRS;IPFV;OPT;POL;FOREG;3	10200
走る	走りたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	422
走る	走りたがった	V;PST;PFV;OPT;3	557
走る	走りたがらなかった	V;PST;PFV;OPT;NEG;3	1480
走る	走りたがりました	V;PST;PFV;OPT;POL;FOREG;3	898
走る	走りたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	147
走る	走れ	V;IMP;OBLIG	21000000
走る	走りな	V;IMP;OBLIG;COL	126000
走る	走りなさい	V;IMP;OBLIG;POL	117000
走る	走って	V;IMP;COL	41900000
走る	走ってください	V;IMP;POL	24800000
走る	お走りください	V;FORM;IMP;POL	387
走る	走るな	V;IMP;OBLIG;NEG	553000
走る	走らないで	V;IMP;NEG;COL	1420000
走る	走らないでください	V;IMP;POL;NEG	185000
走る	お走りにならないでください	V;FORM;IMP;POL;NEG	1
走る	走れる	V;PRS;IPFV;POT	16500000
走る	走れない	V;PRS;IPFV;POT;NEG	2160000
走る	走れます	V;PRS;IPFV;POT;POL;FOREG	10900000
走る	走れません	V;PRS;IPFV;POT;POL;FOREG;NEG	2330000
走る	走れた	V;PST;PFV;POT	2820000
走る	走れなかった	V;PST;PFV;POT;NEG	1200000
走る	走れました	V;PST;PFV;POT;POL;FOREG	7840000
走る	走れませんでした	V;PST;PFV;POT;POL;FOREG;NEG	828000
走る	走られる	V;PRS;IPFV;PASS	699000
走る	走られない	V;PRS;IPFV;PASS;NEG	59600
走る	走られます	V;PRS;IPFV;PASS;POL;FOREG	61000
走る	走られません	V;PRS;IPFV;PASS;POL;FOREG;NEG	140000
走る	走られた	V;PST;PFV;PASS	684000
走る	走られなかった	V;PST;PFV;PASS;NEG	10100
走る	走られました	V;PST;PFV;PASS;POL;FOREG	259000
走る	走られませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	7010
走る	走られる	V;PRS;IPFV;ELEV	699000
走る	走られない	V;PRS;IPFV;ELEV;NEG	59600
走る	走られます	V;PRS;IPFV;ELEV;POL;FOREG	61000
走る	走られません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	140000
走る	走られた	V;PST;PFV;ELEV	684000
走る	走られなかった	V;PST;PFV;ELEV;NEG	10100
走る	走られました	V;PST;PFV;ELEV;POL;FOREG	259000
走る	走られませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	7010
走る	走らせる	V;PRS;IPFV;CAUS	9060000
走る	走らせない	V;PRS;IPFV;CAUS;NEG	693000
走る	走らせます	V;PRS;IPFV;CAUS;POL;FOREG	1170000
走る	走らせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	41500
走る	走らせた	V;PST;PFV;CAUS	4120000
走る	走らせなかった	V;PST;PFV;CAUS;NEG	92500
走る	走らせました	V;PST;PFV;CAUS;POL;FOREG	2340000
走る	走らせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	24300
走る	走らす	V;PRS;IPFV;CAUS	700000
走る	走らさない	V;PRS;IPFV;CAUS;NEG	19100
走る	走らします	V;PRS;IPFV;CAUS;POL;FOREG	30800
走る	走らしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	7
走る	走らした	V;PST;PFV;CAUS	53500
走る	走らさなかった	V;PST;PFV;CAUS;NEG	184
走る	走らしました	V;PST;PFV;CAUS;POL;FOREG	1480
走る	走らしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2
走る	走らせられる	V;PRS;IPFV;CAUS;PASS	482000
走る	走らせられない	V;PRS;IPFV;CAUS;PASS;NEG	252000
走る	走らせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	470000
走る	走らせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	197000
走る	走らせられた	V;PST;PFV;CAUS;PASS	183000
走る	走らせられなかった	V;PST;PFV;CAUS;PASS;NEG	19200
走る	走らせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	266000
走る	走らせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	31000
走る	走らされる	V;PRS;IPFV;CAUS;PASS	268000
走る	走らされない	V;PRS;IPFV;CAUS;PASS;NEG	2130
走る	走らされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	202000
走る	走らされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	5660
走る	走らされた	V;PST;PFV;CAUS;PASS	408000
走る	走らされなかった	V;PST;PFV;CAUS;PASS;NEG	4920
走る	走らされました	V;PST;PFV;CAUS;PASS;POL;FOREG	212000
走る	走らされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	10
走る	お走りになる	V;FORM;ELEV;PRS;IPFV	1550
走る	お走りにならない	V;FORM;ELEV;PRS;IPFV;NEG	371
走る	お走りになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	8
走る	お走りになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	2
走る	お走りになった	V;FORM;ELEV;PST;PFV	215
走る	お走りにならなかった	V;FORM;ELEV;PST;PFV;NEG	1
走る	お走りになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	8
走る	お走りになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
走る	お走りする	V;FORM;HUMB;PRS;IPFV	9
走る	お走りしない	V;FORM;HUMB;PRS;IPFV;NEG	0
走る	お走りします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	6
走る	お走りしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
走る	お走りした	V;FORM;HUMB;PST;PFV	0
走る	お走りしなかった	V;FORM;HUMB;PST;PFV;NEG	0
走る	お走りしました	V;FORM;HUMB;PST;PFV;POL;FOREG	1
走る	お走りしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
走る	走らせていただく	V;FORM;HUMB;PRS;IPFV;PERM	128000
走る	走らせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	3
走る	走らせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	1380000
走る	走らせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
走る	走らせていただいた	V;FORM;HUMB;PST;PFV;PERM	96400
走る	走らせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
走る	走らせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	231000
走る	走らせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
働く	働く	V;PRS;IPFV	196000000
働く	働かない	V;PRS;IPFV;NEG	14200000
働く	働かないです	V;PRS;IPFV;POL;NEG;COL	2100000
働く	働きます	V;PRS;IPFV;POL;FOREG	6680000
働く	働きません	V;PRS;IPFV;POL;FOREG;NEG	17900000
働く	働くだろう	V;PRS;IPFV;PROSP	169000
働く	働かないだろう	V;PRS;IPFV;PROSP;NEG	243000
働く	働くでしょう	V;PRS;IPFV;PROSP;POL	313000
働く	働かないでしょう	V;PRS;IPFV;PROSP;POL;NEG	424000
働く	働いた	V;PST;PFV	42100000
働く	働かなかった	V;PST;PFV;NEG	119000
働く	働きました	V;PST;PFV;POL;FOREG	814000
働く	働きませんでした	V;PST;PFV;POL;FOREG;NEG	1420000
働く	働いただろう	V;PST;PFV;PROSP	5250
働く	働かなかっただろう	V;PST;PFV;PROSP;NEG	2060
働く	働いたでしょう	V;PST;PFV;PROSP;POL	205000
働く	働かなかったでしょう	V;PST;PFV;PROSP;POL;NEG	6720
働く	働こう	V;INTEN	11100000
働く	働きましょう	V;INTEN;POL;FOREG	15100000
働く	働きたい	V;PRS;IPFV;OPT;1	49900000
働く	働きたくない	V;PRS;IPFV;OPT;NEG;1	2030000
働く	働きたいです	V;PRS;IPFV;OPT;POL;1	16800000
働く	働きたくないです	V;PRS;IPFV;OPT;POL;NEG;1	281000
働く	働きたかった	V;PST;PFV;OPT;1	708000
働く	働きたくなかった	V;PST;PFV;OPT;NEG;1	43700
働く	働きたかったです	V;PST;PFV;OPT;POL;1	284000
働く	働きたくなかったです	V;PST;PFV;OPT;POL;NEG;1	15200
働く	働きたがる	V;PRS;IPFV;OPT;3	286000
働く	働きたがらない	V;PRS;IPFV;OPT;NEG;3	27100
働く	働きたがります	V;PRS;IPFV;OPT;POL;FOREG;3	272000
働く	働きたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	271000
働く	働きたがった	V;PST;PFV;OPT;3	752
働く	働きたがらなかった	V;PST;PFV;OPT;NEG;3	271000
働く	働きたがりました	V;PST;PFV;OPT;POL;FOREG;3	10
働く	働きたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	259000
働く	働け	V;IMP;OBLIG	23000000
働く	働きな	V;IMP;OBLIG;COL	340000
働く	働きなさい	V;IMP;OBLIG;POL	303000
働く	働いて	V;IMP;COL	58500000
働く	働いてください	V;IMP;POL	41200000
働く	お働きください	V;FORM;IMP;POL	3040
働く	働くな	V;IMP;OBLIG;NEG	384000
働く	働かないで	V;IMP;NEG;COL	1800000
働く	働かないでください	V;IMP;POL;NEG	165000
働く	お働きにならないでください	V;FORM;IMP;POL;NEG	2
働く	働ける	V;PRS;IPFV;POT	31300000
働く	働けない	V;PRS;IPFV;POT;NEG	4230000
働く	働けます	V;PRS;IPFV;POT;POL;FOREG	17500000
働く	働けません	V;PRS;IPFV;POT;POL;FOREG;NEG	532000
働く	働けた	V;PST;PFV;POT	733000
働く	働けなかった	V;PST;PFV;POT;NEG	61700
働く	働けました	V;PST;PFV;POT;POL;FOREG	88800
働く	働けませんでした	V;PST;PFV;POT;POL;FOREG;NEG	249000
働く	働かれる	V;PRS;IPFV;PASS	363000
働く	働かれない	V;PRS;IPFV;PASS;NEG	15300
働く	働かれます	V;PRS;IPFV;PASS;POL;FOREG	17900
働く	働かれません	V;PRS;IPFV;PASS;POL;FOREG;NEG	4700
働く	働かれた	V;PST;PFV;PASS	108000
働く	働かれなかった	V;PST;PFV;PASS;NEG	367
働く	働かれました	V;PST;PFV;PASS;POL;FOREG	10300
働く	働かれませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	8
働く	働かれる	V;PRS;IPFV;ELEV	363000
働く	働かれない	V;PRS;IPFV;ELEV;NEG	15300
働く	働かれます	V;PRS;IPFV;ELEV;POL;FOREG	17900
働く	働かれません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	4700
働く	働かれた	V;PST;PFV;ELEV	108000
働く	働かれなかった	V;PST;PFV;ELEV;NEG	367
働く	働かれました	V;PST;PFV;ELEV;POL;FOREG	10300
働く	働かれませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	8
働く	働かせる	V;PRS;IPFV;CAUS	3300000
働く	働かせない	V;PRS;IPFV;CAUS;NEG	48700
働く	働かせます	V;PRS;IPFV;CAUS;POL;FOREG	410000
働く	働かせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	31700
働く	働かせた	V;PST;PFV;CAUS	587000
働く	働かせなかった	V;PST;PFV;CAUS;NEG	29000
働く	働かせました	V;PST;PFV;CAUS;POL;FOREG	71900
働く	働かせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	11900
働く	働かす	V;PRS;IPFV;CAUS	347000
働く	働かさない	V;PRS;IPFV;CAUS;NEG	17600
働く	働かしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	157
働く	働かした	V;PST;PFV;CAUS	6650
働く	働かさなかった	V;PST;PFV;CAUS;NEG	189
働く	働かしました	V;PST;PFV;CAUS;POL;FOREG	212
働く	働かせられる	V;PRS;IPFV;CAUS;PASS	258000
働く	働かせられない	V;PRS;IPFV;CAUS;PASS;NEG	104000
働く	働かせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	80700
働く	働かせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	5180
働く	働かせられた	V;PST;PFV;CAUS;PASS	93600
働く	働かせられなかった	V;PST;PFV;CAUS;PASS;NEG	12000
働く	働かせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	28200
働く	働かせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	10
働く	働かされる	V;PRS;IPFV;CAUS;PASS	805000
働く	働かされない	V;PRS;IPFV;CAUS;PASS;NEG	6660
働く	働かされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	359000
働く	働かされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	33500
働く	働かされた	V;PST;PFV;CAUS;PASS	1080000
働く	働かされなかった	V;PST;PFV;CAUS;PASS;NEG	19300
働く	働かされました	V;PST;PFV;CAUS;PASS;POL;FOREG	525000
働く	働かされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	4
働く	お働きになる	V;FORM;ELEV;PRS;IPFV	13100
働く	お働きにならない	V;FORM;ELEV;PRS;IPFV;NEG	2040
働く	お働きになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	6330
働く	お働きになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	0
働く	お働きになった	V;FORM;ELEV;PST;PFV	5270
働く	お働きにならなかった	V;FORM;ELEV;PST;PFV;NEG	1
働く	お働きになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	4630
働く	お働きになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
働く	お働きする	V;FORM;HUMB;PRS;IPFV	245
働く	お働きしない	V;FORM;HUMB;PRS;IPFV;NEG	1
働く	お働きします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	5
働く	お働きしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	2130
働く	お働きした	V;FORM;HUMB;PST;PFV	117
働く	お働きしなかった	V;FORM;HUMB;PST;PFV;NEG	0
働く	お働きしました	V;FORM;HUMB;PST;PFV;POL;FOREG	4
働く	お働きしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
働く	働かせていただく	V;FORM;HUMB;PRS;IPFV;PERM	145000
働く	働かせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	2590
働く	働かせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	253000
働く	働かせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
働く	働かせていただいた	V;FORM;HUMB;PST;PFV;PERM	96300
働く	働かせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
働く	働かせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	181000
働く	働かせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
